Description,TotalSales,AvgProfitMargin,TargetBrand
Les Pasquets Entre Deux Mers,789.21,83.8699459,No
Kirkland Signature Chard,171.38,25.77897071,No
Le Capitaine Vouvray Loire,191.88,33.77110694,No
Assyrtiko-Athiri Atlantis,191.88,33.77110694,No
Rhum Barbancourt 3 Star,246.33,48.45938375,No
Big Claw White,194.85,35.0269438,No
Rio Madre 2014 Rose Rioja,947.07,86.63879122,No
Staglin Family Vyd Est Chard,636.87,80.14665473,No
Calma Rioja,255.84,50.65666041,No
Ch Valcombe Rose Ventoux,223.86,43.6076119,No
Cortijo Tinto Rioja,195.27,35.45347468,No
Fish Eye Rsl,191.76,34.39194827,No
Sidebar Svgn Bl,1943.19,93.54463537,No
Earthshaker La Quete Lirac C,191.88,34.64665416,No
Anna de Codorniu Brut Rose,191.88,34.64665416,No
von Buhl Jazz Rsl,1359.11,90.77337375,No
Portal 40 Yr Old Tawny Port,189.99,34.21232696,No
Marie Brizard Anisette,159.92,21.86093047,No
Aviary Chard,215.88,42.30127849,No
Nanbu Bijin Southern Beauty,535.68,76.74731183,Yes
Nero D'Avola Donnafugata Scl,191.88,35.08442777,No
Carmel Road Chard Liberated,191.76,35.04380476,No
Xinomavro Naoussa Young Vine,191.88,35.08442777,No
Vin Vault Cab Svgn,352.82,64.79791395,No
Bacardi Coconut,5752.89,97.84282335,No
Dom Piquemal Cotes du Roussi,359.76,65.51034023,Yes
Montanya Platino Rum,725.67,83.03223228,No
Oak Leaf Cab Svgn Cal,179.4,31.43812709,No
Wine Cube Chard,135.92,9.520306062,No
Coronet VSQ,181.86,32.49752557,No
Pali Wine Co Pnt Nr Fiddlstx,419.93,70.84514086,Yes
Pot de Vin Rouge Organic,179.88,31.95463642,No
Avion Espresso,202.93,39.97930321,No
Vieux Clocher Rose CDR,223.82,45.71530694,No
Tutunjian Cab Svgn,185.88,34.66752744,No
La Croix de Carbonnieux Blnc,1117.57,89.14519896,No
Ciacci 07 Piccolomino Brunlo,779.87,84.51280342,No
Flint & Steel Svgn Bl Napa V,119.92,0.03335557,No
Tamellini Soave DOC,179.88,33.35557038,No
Banshee Chard,670.64,82.15137779,No
Riojana Malbec,179.76,33.77837116,No
Jonathan Edwards Znfdl Lodi,176.94,32.89250593,No
Hogue Cellars Chard Wash,1161.71,89.79693727,No
Asamai Shuzo Heavens Door,119.96,1.317105702,No
Z Alexander Brown Uncage Red,179.88,34.22281521,No
Ch Bois du Fil Brdx,179.88,34.22281521,No
Domino Moscato,143.76,17.86310518,No
Cutler Creek Merlot,144.02,18.01138731,No
Hatzimichalis Kapnias Red,373.83,68.41344996,Yes
Diseno Torrontes Salta,685.02,82.76838632,No
Dom du Dupeuble Bjls,1359.15,91.31589596,No
Cataldi Madonna Malandrino,782.42,84.96331893,No
Jadot Mercurey 13,1919.36,93.87295765,No
Dom LaFage Mira Cd Rousillon,179.88,34.62308205,No
Ch Motte Maucourt Brdx,179.88,34.62308205,No
Christian Drouin Calvados,942.59,87.53859048,No
Bowmore Legend Single Malt,242.91,51.64464205,No
The Glenlivet Oloroso Nadu,794.9,85.25852308,No
Il Poggione di Montalcino,715.96,83.65970166,No
Bodega Garzon Albarino,179.88,35.09006004,No
Jadot Savigny Les Beaune 12,489.86,76.18707386,Yes
Collezione Chianti,179.64,35.07014028,No
Bowman's Gin,144.67,19.7069192,No
Momokawa Diamond Sake,179.88,35.49032688,No
Jadot Bourgogne Le Chapitre,1014.65,88.56945745,No
Roncolato Valpo Super S Barb,173.88,33.33333333,No
Merriam Cab Franc Windacre V,594.83,80.52384715,No
Bird Dog Hot Cinnamon Whisky,152.91,24.24955856,No
Trackers Crossing Moscato,146.79,21.19354179,No
Vista Point Merlot,125.64,7.927411652,No
Beyond Svgn Bl,195.45,40.90560246,No
Smirnoff Pomegrante Vodka,155.88,25.9430331,No
Ron Virgin Black Spiced Rum,1104.15,89.54489879,No
Clan MacGregor Scotch,323.73,64.45185803,No
De Martino Svgn Bl Organic,167.88,31.52251608,No
Pizzolato Fields Prosecco,167.88,31.52251608,No
Mionetto IL Lambrusco Sprklg,167.88,31.52251608,No
The Crusher 12 Sugar Beet Rd,167.88,31.52251608,No
Whalers Vanille Rum,149.88,23.69895917,No
Ma Terr Aglianico Vulture,167.88,31.95139385,No
Masi Tupungato Corbec,167.88,31.95139385,No
Finca La Linda Bonarda,167.88,31.95139385,No
Fontana Candida Pinot Grigi,125.86,9.574129986,No
Toasted Head BB Oaked Svgn B,642.47,82.34314443,No
Three Saints Steak House Red,167.88,32.45175125,No
Caposaldo Moscato,167.88,32.45175125,No
Chicken & Turkey Cotes du Rh,479.47,76.34888523,Yes
St Julien Rose CDR,174.5,35.08309456,No
Flipflop Spiced Rum,389.57,70.92178556,Yes
Geyser Peak Tectonic Red,349.86,67.74709884,Yes
Hermanos Malbec-Tannat,167.88,32.88062902,No
Manero Rosso di Toscana IGT,167.88,32.88062902,No
Bliss Merlot,167.88,32.88062902,No
Paul D Gruner Veltliner,173.88,35.47273982,No
TJ Lot #45 Zinfandel Tilting,167.88,33.30950679,No
La Basttistina Gavi,123.92,9.651387992,No
Cartlidge & Browne Cab Svgn,167.88,33.30950679,No
Louis Latour 13 Pnt Nr Bourg,167.88,33.30950679,No
The Loop Svgn Bl,167.88,33.30950679,No
J & B Scotch,149.94,25.37014806,No
Peregrine Pnt Nr,485.82,77.01617883,Yes
Absolut Hibiskus,153.93,27.5579809,No
Pinnacle Key Lime Whipped,389.7,71.42417244,Yes
KJ Est Chard Santa Maria Vly,167.94,33.76205788,No
Poggio Altero Antico Brunllo,1025.82,89.17646371,No
Napa River Chard Napa Cnty,167.76,34.19170243,No
Jadot Savigny 13 Clos de Gue,2279.43,95.16019356,No
Mirafiore Dolcetto D'Alba,679.68,83.76883239,No
Ramon Bilbao Valinas Albarin,111.92,2.001429593,No
Mimosa by St Clair Winery,335.76,67.33380986,Yes
Rastignac Pineau des Charent,167.88,34.66761973,No
Columbia Crest Two Vn Shiraz,226.7,51.61887958,No
Anton Bauer Gmork Rose,167.88,34.66761973,No
Brinley Gold Shipwrck Coffee,149.94,27.01080432,No
Three Olives Tomato Vodka,314.79,65.24667238,Yes
Lincourt Courtney's Chard,461.58,76.34212921,Yes
Ch Lalande Boire 10 Brdx,2015.52,94.58799714,No
Cameron Hughes Cam Coll Char,297.79,63.41045703,No
Mercer Canyons Rsl,167.88,35.0964975,No
Il Poggio Sangiovese Rubico,167.88,35.0964975,No
Ch Haut Bages Liberal Paulic,741.86,85.32472434,No
Pinecroft Pnt Grigio,125.02,12.98992161,No
Ch Giscours 10,1393.83,92.20851897,No
Conch Republic Dark Rum,224.82,51.69468908,No
Southern Comfort & Egg Nog,2124.13,94.89296794,No
Rex Goliath Pnt Grigio Free,133.9,19.07393577,No
Candor Znfdl,167.88,35.45389564,No
Viberti Chard,308.23,64.84443435,No
Terrilogio Primitivo,189.76,42.95952782,No
Hpnotiq Harmonie,799.6,86.47073537,No
Phillips Union Cherry Whisky,137.94,21.87907786,No
Presswork Grenache Mclaren V,158.22,31.96814562,No
Scaggs Vyds Mt Vedeer Montag,1247.68,91.37919979,No
Bella Sera Pnt Nr Venezie,155.76,30.97072419,No
MU Creamy Vanilla Latte,142.89,24.75330674,No
Sierra Cantabria 14 Rose Rio,181.86,40.87759815,No
Stellar Organics Shiraz,155.88,31.02386451,No
Barra Petite Sirah,160.93,33.31883428,No
Nozzole Le Bruniche Chardon,129.9,17.78290993,No
Ch Rauzan Segla Margaux 09,319.98,66.66666667,Yes
Bacardi Party Drinks Hurricn,159.9,33.35834897,No
Chateau Carlmagnus 10,944.65,88.71963161,No
Fattoria Del Cerro Vino Nob,404.7,73.84729429,Yes
Bully Hill NY Rsl,155.88,32.4095458,No
Churchills LBV Port,131.94,20.14552069,No
Valckenberg Madonna Spatlese,155.88,32.4095458,No
Tiki Sound Svgn Bl,326.71,67.75121668,Yes
Carol Shelton Wild Thing Zin,134.9,22.07561156,No
John Taylor Velvet Falernum,159.9,34.315197,No
Archetype Shiraz/Cab Barossa,142.89,26.76884317,No
Flying Fish Rsl Wash,155.88,32.87143957,No
Circa Rosso,116.91,10.49525276,No
Hartley & Gisbon Pedro Zimen,505.74,79.32534504,Yes
Piero Broglia Gavi di Gavi,119.94,12.82307821,No
Menage a Trois Merlot,155.88,33.33333333,No
Naked Ryan Patrick Vyd Chard,130.89,20.66620827,No
Pinnacle Pumpkin Pie,233.82,55.69241297,No
Pofyros-Spiropooulos,149.94,31.05242097,No
Valckenberg Rsl,194.85,47.03618168,No
Mitolo Jester McLaren Shiraz,1087.32,90.50877387,No
Ch Monestier La Tour Blanc,179.88,42.96197465,No
Heritance Cab Svgn,1429.45,92.82241422,No
Antiquary 12 Yr Old Scotch,134.94,24.23299244,No
Hey Mambo Sultry Red,129.9,21.5704388,No
Volcanes Summit Series Cab S,143.88,29.19099249,No
Anarkos Puglia,299.76,66.21297038,Yes
Triibe Celtic,318.83,68.4220431,Yes
Donnafugata Mille una Notte,510.93,80.29475662,Yes
Le Petit Mout Roths 11 Pauil,2099.86,95.20634709,No
Bols Lychee,139.86,28.02802803,No
Penfolds Koonunga Cab/Merlot,155.88,35.48883757,No
Joel Gott Rsl Columbia Vly,207.84,51.61662818,No
Silo Whiskey,354.42,71.68613509,Yes
S S Pierce Ninety Nine Rum,149.8,33.04405874,No
Jeremiah Weed Sarsaparilla,179.88,44.42961975,No
Salmon Creek Merlot Calif,149.7,33.26653307,No
Ch Vignot 05 St Emilion Red,824.89,87.9620313,No
Fess Parker Rsl,143.88,31.02585488,No
Luiano Rosato,385,53.40963157,No
Canyon Oaks Znfdl Cal,143.76,31.05175292,No
Green Lip Svgn Bl,143.88,31.52627189,No
Sassy Bitch Pnt Noir,143.88,31.52627189,No
Tortoise Creek Znfdl,143.88,31.52627189,No
Ravines Cabernet Franc,409.75,75.95607077,Yes
Comandon XO Cognac,2599.8,96.21201631,No
Tanqueray Old Tom Gin,1824.27,94.6060616,No
Dad's Hat Rye Whiskey,538.89,81.85158381,Yes
Sutter Home Red Blend,181.75,2.338010209,No
Tangent Albarino,1666.05,94.14003181,No
Barefoot Cellars Rosa Red,406.58,76.09326578,Yes
Oko Cab Svgn VdP L'Herault,143.88,32.44370309,No
Terra D'Oro Znfdl,143.88,32.44370309,No
Bruno Giacosa Roero Arneisxc,149.88,35.4683747,No
Grenache/Shirz Stump Jump,131.89,26.75714611,No
Haras Estate Svgn Blanc,143.88,32.86071726,No
Casa Julia Merlot Rapel,215.82,55.24047818,No
Alize Red Passion,139.93,31.43714715,No
Bacardi Artic Grape Rum,195.86,51.04666599,No
Woodwork Cab Svgn,143.88,33.36113428,No
Lepanto Solera Gran Reserva,783.84,87.82532149,No
Pinnacle Coconut,125.94,24.24964269,No
Barboursville Rsv Cab Franc,143.94,33.76406836,No
Six Hats Chenin Blanc,143.88,33.77814846,No
C K Mondavi Wh Znfdl,153.8,38.04941482,No
Jacopo Blondi Santi 10 Sasso,524.85,81.86148423,Yes
Sutter Home Pnt Grigio,143.04,33.55704698,No
Schlink Haus Spatlese,137.88,31.07049608,No
Smith & Sons Cab Svgn,137.94,31.49195302,No
Aquinas Napa Chard,643.54,85.3155981,No
I'm Bananas Over You,149.7,36.99398798,No
Elijah Craig 18 Yr,519.96,82.01400108,Yes
Van Ruiten Family Chard,1208.03,92.26178158,No
Cavit Chard,188.79,50.54822819,No
Allen's Pomegranate Liqueur,107.82,13.52253756,No
Mia Dolcea Pink Moscato,143.88,35.44620517,No
Charles Fournier Rsl,303.81,69.42826108,Yes
My Big Fat Greek Red Wine,287.76,67.72310259,Yes
Pinnacle Cinnabon Vodka,155.88,40.41570439,No
Ninety Cellars Lot 92 Merlot,142.87,35.03184713,No
Admiral Nelson Egg Nog,450.31,79.38753303,Yes
Franzia Fruity Red Sangria,103.87,10.7538269,No
Primo Amore Rsl,137.88,33.33333333,No
Alabaster 07 Tinta de Toro,674.95,86.39454774,No
Brinley Gold Shipwreck,119.94,23.66183092,No
Lucky Duck Riesling,125.07,27.176781,No
Cutler Creek Wh Znfdl,106.12,14.17263475,No
Dubonnet Bl,131.88,31.02820746,No
Colimoro Montepul D'Abruzzo,131.88,31.02820746,No
Ch Clerc Milon 12 Pauillac,629.91,85.56936705,No
Stella Moscato,139.9,35.0964975,No
Regnard Macon Lugny Chard,131.94,31.51432469,No
Chimney Rock SLD Cab Svgn,139.98,35.4907844,No
Tozai Nigori Voice Mist Sake,131.94,31.96907685,No
Kangarilla McLaren Vl Shiraz,131.94,31.96907685,No
Julius Treis Trocken Rsl,137.94,35.05872118,No
Pepe Lopez Premium Gold,99.9,10.39039039,No
Quivira Znfdl Dry Creek Vly,137.88,35.07397737,No
Ch La Dom St Emil Gr Cru 09,334.95,73.33333333,Yes
Massolino Barolo Parussi,989.85,90.99055412,No
Olivier Leflaive Bourg Al 12,113.94,21.73073547,No
Clos du Bois Chard Calcaire,516.53,82.7386599,Yes
Loukatos Tsipouro Brandy,139.93,36.49681984,No
St Elizabeth Allspice Dram,179.94,50.62798711,No
Jadot Beaune Bressandes 12,179.96,50.65570127,No
Farm Napa Vly Cab Svgn,130.47,31.96137043,No
Manifesto! Svgn Bl,131.88,32.84804368,No
La Terre Merlot,184.23,10.19175907,No
Five Oaks Wh Znfdl Cal,136.44,35.35620053,No
McManis Barbera Jamie Lynn,113.91,22.78114301,No
Chapelle-St-Arnoux CdR Rouge,131.88,33.30300273,No
H3 Horse Heaven Hills Chard,179.88,51.10073382,No
Ravenswood Znfdl Lodi,1562.1,94.39216439,No
Philippe Herard Bl de Blanc,303.62,71.17449443,Yes
Maggio Chardonnay,131.88,33.75796178,No
Meridian Pnt Grigio Cal,131.88,33.75796178,No
Brousko Dry Red,131.88,33.75796178,No
Arabella Chard,131.88,33.75796178,No
Kronan Swedish Punsch,179.94,51.69500945,No
House of Stuart Scotch,119.88,27.52752753,No
Ch Haut-Bailly 09 Pessac Brd,2526.81,96.58225193,No
White Knight Viognier,142.89,39.70186857,No
Carnaval Red Moscato Sparklg,175.84,51.00090992,No
Bacardi Dragon Berry Trav,709.29,87.92031468,No
Xicaru Silver Mezcal,119.96,28.57619206,No
Cantina Gabriele Dolc White,808.75,89.55425039,No
Natale Verga Prosecco,146.86,42.47582732,No
Smirnoff Wh Peach Sorbet,346.5,75.68831169,Yes
R Mondavi Winery Cab Svgn Na,123.99,32.43003468,No
Ermita Rioja White,508.68,83.67539514,Yes
Bolla Prosecco 3pk/187mls,1573.95,94.7444328,No
Gnarly Head OV Zinfandel,119.88,31.03103103,No
Christmas Traditions Pnk Mos,119.88,31.03103103,No
Wolf Blass Yellow Lbl Chard,647.28,87.28216537,No
Vin Vault Pnt Nr,314.7,73.84175405,Yes
Vendange Sweet Red,104.85,21.54506438,No
Vega Sindoa 14 Garnacha Nava,1704.66,95.19317635,No
Screech Spiced Rum,1783.67,95.41170732,No
Nexo Rioja,119.88,31.93193193,No
Kracher Beerenauslese Cuvee,119.88,31.93193193,No
Argiola Costera Isola dei N,149.85,45.94594595,No
La Joya Svgn Blanc,83.93,3.491004408,No
Jubileo Meritage,119.88,32.43243243,No
Dewars Wh Label & Honey 2 Pk,3429.02,97.64480814,No
Wicked Silky Shiraz,118.44,31.91489362,No
Tavernello Pnt Grigio,143.76,44.07345576,No
The Curator White,119.88,32.93293293,No
Woodstock Killer Bee,1171.98,93.15773307,No
Duboeuf Bjls Rd,163.99,51.19214586,No
Manischewitz Cream Peach,119.76,33.26653307,No
Dom de Reuilly Pnt Gris,119.88,33.33333333,No
MontGras RSV Cab Svgn,119.88,33.33333333,No
2 Copas Spain White,119.88,33.33333333,No
Alisios Pinot Grigio,119.88,33.33333333,No
Fritz Svgn Bl Dry Creek Vly,287.82,72.3994163,Yes
The Great American Wine Chrd,131.89,39.76798848,No
Peter Vella Moscato Sangria,119.92,33.75583722,No
Marquis de Chasse Red Gines,205.82,61.40316782,No
B & G Cotes du Rhone Red,155.88,49.03772132,No
Camila Malbec,234.96,66.24106231,Yes
Camelot Merlot,98.91,20.14963098,No
A by Acacia Red Cal,143.88,45.20433695,No
Alta Vista Malbec Mendoza,137.88,42.81984334,No
MacGavin's Highland Scotch,2500.61,96.84956871,No
Thatchers Organic Coffee Hou,99.9,21.22122122,No
Copain Wentzel Pnt Nr,839.86,90.6627295,No
Frenchhouse Chard VDP D'Oc,119.88,34.63463463,No
Ch Fugue de Nenin 09,173.94,54.94998275,No
Parducci Sustainable Red,155.88,49.73056197,No
Gran Gala Liqueur,476.19,83.57588358,Yes
Arrogant Frog Chardonnay,239.76,67.51751752,Yes
Newman's Own Common Good Red,79.92,2.552552553,No
Ch Thivin Cote de Brouilly,528.77,85.31497627,Yes
Ch Malartic-Lagraviere Rouge,235.96,67.104594,Yes
Nativa Terra Cab Svgn Orgnic,119.88,35.43543544,No
Silver Mtn Hard Cider,342.51,77.46635135,Yes
Carmel Road Pnt Gris,111.48,31.00107643,No
Conservancy Concannon Chard,77.94,1.963048499,No
Wild Turkey Honey VAP,677.65,88.7729654,No
Debauchery Chard,156.33,51.50642871,No
Alize Coco Liqueur,95.94,21.26328956,No
Leroux Cherry Brandy,95.88,21.90237797,No
Secoli 14 Pnt Grigio Venezia,189.81,60.59217112,No
Fish Eye Pnt Nr,113.94,34.64981569,No
Portillo Malbec,107.88,31.03448276,No
Villa Olmi Cabernet Svgn,107.88,31.03448276,No
Tierra de Antes Malbec Mndza,130.21,42.86153137,No
Liberty Creek Merlot Tetra P,85.24,12.99859221,No
Rampolla Sammarco Toscna IGT,989.82,92.54207836,No
Cortijo Rosado Rioja,237.83,69.05352563,Yes
PopCrush Sparkling Wine,107.88,31.9243604,No
Dom Serene Roadblock Syrah,359.8,79.58866037,Yes
Catena Malbec Mendoza,107.88,31.9243604,No
Ken Wright Cellars Pnt Nr,1319.76,94.44444444,No
Barefoot Bubbly Berry Fusion,109.89,33.33333333,No
Giorgio & Gianni Lambrusco,107.88,32.48053393,No
Triple Crown Blended Whiskey,1295.19,94.39001228,No
F Coppola Diamnd Petite Sira,2409.4,96.98514153,No
Lombardo Marsala Ambra Dry,97.13,25.3783589,No
Anderra Carmenere,107.88,32.92547275,No
Butterfly Kiss Pnt Grigio,107.64,32.77591973,No
Gerard Bertrand 13 Gris Blan,179.88,59.77318212,No
Oak Leaf Chard Cal,107.64,32.77591973,No
The Royal Chenin Blanc,203.83,64.54398273,No
Lustau Pedro Ximenez San Emi,107.96,33.34568359,No
Octave Vino Verde White,89.9,20.04449388,No
Est! Est!! Est!!! Bigi Grfti,105.36,31.89066059,No
Bacardi 8 Gift Set,869.65,91.78980049,No
Caposaldo Pnt Grigio Veneto,152.83,53.2814238,No
Bella Bolle Fusione Red,98.89,27.79856406,No
Proemio Chard,325.62,78.07259996,Yes
Don Q Coco Rum,119.94,40.47023512,No
Ruca Malen Yauquen Bonarda,231.71,69.3107764,Yes
Telmo Rodriguez Gaba do XII,107.88,34.59399333,No
Sauvignon Republic Svgn Bl,96.69,27.27272727,No
Blackstone Winemakers Malbec,419.3,83.25542571,Yes
LiDestri Spicy Bloody Mary,71.92,2.55839822,No
Selbach-Oster Riesling,1512.11,95.3812884,No
Rumson's Grand Rsv Rum,1627.63,95.71032729,No
BV Coastal Estate Moscato,164.85,57.77979982,No
Cavit Select Red Blend,647.28,89.40952911,No
4 Orange Vodka,483.78,85.90268304,Yes
Three Olives Elvis Presley,119.92,43.16210807,No
Tommasi Poggio Tufo Cab Svgn,269.73,74.78960442,Yes
Canaletto Pnt Grigio Venezie,561.37,87.91171598,No
Jadot Savigny Narbantons 12,104.97,35.49585596,No
KJ Jackson Est Pnt Nr Anders,101.94,33.78457916,No
Flowers Sonoma Cst Pnt Nr,399.96,83.33333333,Yes
BR Cohn Olive Hill Cab Svgn,99.98,33.32666533,No
Galerie Latro Cab S Knights,999.8,93.33266653,No
Nicolis Recioto Valpo Clsc,219.78,69.6969697,Yes
Gravelly Ford Chard,95.88,31.0387985,No
Three Thieves Bandit Merlot,95.88,31.0387985,No
Melini Orvieto Clsc Orzalume,159.8,58.6232791,No
McCormick Cherry Vodka,188.73,65.07709426,Yes
Forestville Chard Cal,95.88,31.91489362,No
Sileni Nano Pnt Nr,75.81,14.52314998,No
The Messenger Telegram White,208.89,69.07463258,Yes
Flowers Sonoma Cst Chard,599.94,89.24725806,No
Trader Joe's Petit Rsv Znfdl,93.48,31.06546855,No
The Offering Rhone,97.96,34.21804818,No
Morgan Winery Garys Vyd Pnt,223.93,71.23654714,Yes
Soli White Blend,7878.14,99.18356363,No
Flip Flop Merlot,95.88,32.91614518,No
Ch La Croix de Beaucailou 10,2944.69,97.82048365,No
Camp Meeting Ridge Pnt Nr,650.93,90.14794218,No
Legaris Crianza Ribera del,94.74,32.42558581,No
Cellier des Dauphines CdR,95.88,33.7922403,No
Santa Marta Pnt Grigio,95.88,34.16770964,No
Immersion Red,94.95,33.75460769,No
Tozai Typhoon Sake,79.95,21.57598499,No
Ciro Rosso Clsc Librandi Cl,77.94,19.55350269,No
Smirnoff Sours Watermelon,145.53,56.95732839,No
Lucky Duck Cab Svgn,90.96,31.13456464,No
Proemio Malbec,95.88,34.66833542,No
Rocca di Montemassi Le Faca,90.87,31.47353362,No
Botromagno Gravina,89.88,30.97463284,No
Riojana Chard,89.88,30.97463284,No
Astraly Touraine Nobel Rose,89.94,31.02068045,No
S S Pierce Ninety Nine Gin,67.41,8.129357662,No
R Mondavi Malbec Private Slt,85.9,28.05587893,No
Ch Musar Hochar Red,329.89,81.44836158,Yes
Trivento Golden RSV Malbec,93.48,34.65982028,No
Ch Doisy-Daene Sauternes 11,419.86,85.61663412,Yes
Rose 'N' Blum Pink Moscato,89.7,32.77591973,No
Tanteo Tropical Tequila,199.95,69.92248062,Yes
P & J Cold Soaked Berries,989.29,93.92695772,No
Obsidian Ridge Cab Svgn,86.97,31.045188,No
Sociando Mallet 12 Haut-Medo,2507.43,97.61269507,No
Harthill Farms Cab Svgn,595.03,89.9568089,No
Ninety+Cellars Lot 71 Malbec,494.67,87.95560677,Yes
A Bichot Chablis Vaucopins,1623.44,96.33001528,No
Citran Haut-Medoc,1014.65,94.12802444,No
Bella Bolla Red Moscato,89.88,33.77837116,No
Mr Boston Triple Sec,80.91,26.52329749,No
Aquilon 06 Garnacha de Borja,629.93,90.6021304,No
Morande Edicion Limitada,284.81,79.35465749,Yes
Parducci Sustainable White,89.88,34.57943925,No
Viberti Bricco Airoli,1362.53,95.68670048,No
Cambas Nemea RSV Attica Rd,179.88,67.54503002,Yes
Trader Joe's Pet Rsv Merlot,89.88,35.11348465,No
Ermita Sn Felices Rose Rioja,586.63,90.10960912,No
Viu Manent Rsva Svgn Blanc,95.88,39.5494368,No
Villa Fassini Sangio/Cab,89.88,35.51401869,No
Viu Manent Cab Svgn La Capil,167.88,65.51107934,Yes
The Pessimist Cab Svgn,90.87,36.34862991,No
Galliano Tiki Gift Pack,398.79,85.56633817,Yes
Eagle Rare Bourbon 17 yr,79.99,28.05350669,No
Gramona Lustros Gr Rsva Cava,902.79,93.65079365,No
Kennedy's Original Irish,527.67,89.17884284,Yes
Pio II Chianti 07,83.88,32.90414878,No
Kahlua Cinnamon Spice,2308.82,97.56585615,No
Old Thompson,74.94,25.9407526,No
Alto Ego De Palmer Margaux,2665.69,97.91873774,No
Samos High Peaks Muscat,160.86,65.53524804,Yes
Allen's Amaretto Liqueur,101.83,45.67416282,No
Dr McGillicudy's Buttersctch,398.97,86.13930872,Yes
Jean Luc Colombo Ruchets 07,159.98,65.5144393,Yes
Ezra Brooks Cinnamon Bourbon,56.97,3.282429349,No
Sea Hagg Poitin White Whisky,98.89,44.50399434,No
King Robert II Scotch Whisky,246.87,77.86689351,Yes
Liberty School Cuvee Red CC,118.83,54.15299167,No
Emmolo Svgn Blanc,937.33,94.18774604,No
Hartley & Gibson Fino Dry S,83.94,35.0964975,No
Ch Haut Beausejour 11 Esteph,809.7,93.33456836,No
Jean Laurent Blanc de Noirs,1982.57,97.29542967,No
Royal Thistle Scotch,203.88,73.74926427,Yes
